0.99,0.05,3.200954861,0.287275369,2.138845663
1,0.04,3.38388411,0.231351698,2.290683657
0.88,0.06,3.951521273,0.358473328,1.326062056
0.95,0.05,4.005198488,0.265829649,1.723713011
0.86,0.04,4.009177636,0.159401898,1.244893649
0.84,0.07,3.844629409,0.255847143,1.201818363
1.08,0.04,3.764520919,0.285455901,3.953960847
1.03,0.07,3.756104568,0.453619902,2.659617824
0.86,0.08,4.147390634,0.545680545,1.273769637
0.74,0.08,4.089506173,0.420397246,1.084111241
0.85,0.09,4.685815116,0.505445488,1.258025632
0.92,0.05,4.058159722,0.363521037,1.513016457
0.69,0.09,3.41553288,0.302539683,1.115472361
1.01,0.05,3.82231405,0.340749053,2.419878769
0.92,0.05,4.190315179,0.383292097,1.513016457
1.02,0.09,4.110329908,0.376628668,2.433730979
0.72,0.03,4.160951075,0.159445848,1.024020302
0.96,0.05,3.706095041,0.176371169,1.811282635
1.08,0.1,3.744834711,0.267699659,3.326256133
1.15,0.03,2.180989583,0.141534249,5.848222273
0.56,0.05,3.822714681,0.351052694,1.329880858
0.9,0.06,3.610230874,0.315183075,1.414553137
0.8,0.05,4.042806183,0.172505617,1.089281132
0.93,0.04,3.432098765,0.286750672,1.565126047
0.66,0.05,3.745267712,0.247468081,1.113875115
0.79,0.03,3.656509695,0.125978033,1.047675857
0.87,0.05,3.695205893,0.225891511,1.281747466
1.02,0.04,4.30449827,0.261950957,2.617438604
0.95,0.05,4.625,0.307792671,1.723713011
0.91,0.05,3.576278859,0.291372005,1.457053381
0.87,0.04,3.487911217,0.216419107,1.279100633
1,0.03,3.709829868,0.299908208,2.305954634
0.82,0.03,4.067665289,0.148503516,1.121124677
0.88,0.04,3.674385633,0.238598597,1.315534327
1.03,0.04,3.41796875,0.185818142,2.804543136
0.74,0.05,4.25170068,0.264412499,1.03739079
0.88,0.05,3.926271935,0.36580735,1.31976829
0.88,0.05,4.272579773,0.190257429,1.31976829
0.85,0.04,3.907517577,0.218721442,1.212399209
0.91,0.03,3.787400581,0.132076485,1.435298752
0.78,0.03,3.774775912,0.141793812,1.031408496
0.9,0.11,2.634458379,0.419440741,1.468953343
0.76,0.03,3.695205893,0.225891511,1.012284706
0.78,0.04,3.938896604,0.250156373,1.044677992
0.72,0.04,4.504286922,0.306260911,1.033543314
0.72,0.02,3.989395278,0.234731881,1.016274398
0.82,0.05,2.417695473,0.180131853,1.131417438
0.28,0.11,3.514068349,0.29693178,4.217998688
0.69,0.06,3.106508876,0.487819409,1.079807496
0.61,0.02,3.53223594,0.177542635,1.187826395
0.51,0.1,2.288928492,0.388601487,1.582842063
1.06,0.03,3.648529226,0.120548728,3.537216911
0.93,0.04,4.166163507,0.213811558,1.565126047
1,0.03,3.938533058,0.331105449,2.305954634
0.91,0.06,2.628555013,0.206949103,1.465548037
0.58,0.08,5.29651426,0.655078578,1.295996749
0.79,0.06,2.79198117,0.227653792,1.086866158
0.69,0.03,3.08033241,0.128385291,1.065797054
0.79,0.03,1.837089582,0.585870194,1.047675857
0.59,0.03,3.91,0.223743067,1.227866803
1.18,0.04,3.337230311,0.281442728,6.663543623
1.13,0.04,3.275176002,0.202322213,5.262225479
1.16,0.07,3.517877739,0.302808681,5.790047128
0.82,0.13,4.501028807,0.3813073,1.26605987
0.79,0.1,4.593826426,0.410308426,1.155845973
0.53,0.07,3.140943878,0.436752536,1.465072596
0.93,0.07,2.837213686,0.526323356,1.591305899
0.61,0.06,2.950325196,0.35669617,1.205386148
0.82,0.05,4.03380102,0.209037632,1.131417438
0.58,0.03,4.428257602,0.177935441,1.250433272
0.81,0.02,2.273872512,0.252335623,1.086795781
0.57,0.11,4.465782655,0.429761384,1.358833649
0.52,0.04,3.583676269,0.325254915,1.492490306
0.69,0.05,3.81768036,0.196989838,1.07265428
-0.08,0.11,3.078345885,0.276742189,21.44230769
0.01,0.04,2.02637785,0.218338122,13.26701802
0.18,0.02,2.073711,0.1312866,6.907767423
0.46,0.03,2.9312,0.33326058,1.896090627
-0.17,0.09,0.951248514,0.260992178,40.84895285
-0.04,0.06,1.826344251,0.205760097,18.37467427
0.1,0.03,1.823226318,0.115372124,9.725104297
-0.02,0.09,1.108591585,1.05624009,15.82082965
0.47,0.06,4.861111111,0.229703108,1.809885553
0.94,0.05,3.107125203,0.369381249,1.645428634
0.35,0.06,2.611058601,0.190992588,3.360659765
0.69,0.04,2.237732431,0.24789772,1.068093556
0.81,0.04,3.722973754,0.21962003,1.100006235
0.07,0.05,3.562371694,0.248698892,10.59415803
0.82,0.04,4.003170828,0.150358257,1.12483568
0.89,0.03,3.130917813,0.283571624,1.348338116
0.88,0.05,3.494943486,0.146361767,1.31976829
0.73,0.03,3.599048186,0.136174186,1.015416716
0.94,0.07,3.472222222,0.269315813,1.659032115
0.43,0.03,3.237044564,0.203480411,2.168223577
0.89,0.04,3.706095041,0.176371169,1.35501089
0.68,0.04,4.015684154,0.164324624,1.082719434
0.76,0.06,3.9375,0.294298026,1.057882197
0.72,0.07,3.745100885,0.261123869,1.070506792
0.8,0.07,3.848140496,0.442627421,1.116796826
0.69,0.07,3.926271935,0.258843052,1.089490913
0.71,0.04,4.012345679,0.248342156,1.04299074
