0.72,0.05,4.591,0.007,1.04458875
0.49,0.05,4.572,0.006,1.67019836
0.56,0.05,4.569,0.005,1.32988086
0.51,0.05,4.582,0.006,1.55020244
0.46,0.05,4.593,0.005,1.88975472
0.49,0.06,4.568,0.008,1.67183394
0.56,0.08,4.589,0.004,1.35816099
0.55,0.04,4.566,0.005,1.35546779
0.48,0.07,4.583,0.007,1.74018497
0.58,0.04,4.573,0.003,1.26005098
0.53,0.05,4.573,0.006,1.44901662
0.59,0.04,4.569,0.002,1.23587782
0.5,0.06,4.575,0.006,1.61096101
0.39,0.06,4.567,0.007,2.66802754
0.39,0.04,4.573,0.006,2.7050974
0.56,0.05,4.57,0.003,1.32988086
0.67,0.06,4.57,0.003,1.10343828
0.52,0.02,4.597,0.003,1.49002482
0.48,0.03,4.607,0.006,1.74595011
0.49,0.03,4.6,0.003,1.6767124
0.74,0.05,4.614,0.005,1.03739079
0.82,0.04,4.595,0.003,1.12483568
0.65,0.03,4.633,0.003,1.13246368
0.7,0.06,4.632,0.005,1.07031885
1.25,0.13,4.61,0.007,8.10010425
0.82,0.04,4.492,0.024,1.12483568
0.91,0.02,4.693,0.013,1.42073969
0.92,0.02,4.601,0.003,1.47661857
1.19,0.05,4.615,0.005,6.99669602
1.24,0.09,4.622,0.007,8.83233819
0.48,0.09,4.604,0.007,1.74646878
1.16,0.09,4.641,0.008,5.4777938
0.38,0.04,4.585,0.002,2.87803398
1.22,0.04,4.581,0.004,8.29742278
1.13,0.04,4.583,0.003,5.26222548
0.96,0.04,4.621,0.004,1.80741422
0.89,0.03,4.574,0.003,1.34833812
0.86,0.02,4.579,0.002,1.25443879
0.98,0.03,4.595,0.003,2.028376
0.82,0.05,4.595,0.005,1.13141744
0.95,0.03,4.578,0.004,1.71090861
0.81,0.02,4.576,0.002,1.08679578
0.74,0.02,4.566,0.005,1
0.96,0.02,4.594,0.003,1.80648623
0.89,0.02,4.58,0.005,1.34013546
1.01,0.08,4.575,0.003,2.33566764
0.79,0.03,4.599,0.005,1.04767586
1.16,0.06,4.594,0.005,5.91186724
0.99,0.1,4.636,0.01,2.07200455
1.28,0.07,4.611,0.005,12.0437501
0.98,0.03,4.598,0.003,2.028376
1.04,0.06,4.594,0.004,2.88630133
0.91,0.04,4.609,0.005,1.4473431
0.7,0.03,4.581,0.003,1.04988058
0.87,0.05,4.626,0.004,1.28174747
1.22,0.02,4.63,0.003,8.12110593
0.77,0.04,4.635,0.008,1.03358768
0.91,0.04,4.589,0.004,1.4473431
0.78,0.06,4.582,0.007,1.07438126
0.8,0.03,4.597,0.004,1.06833302
0.61,0.03,4.573,0.003,1.19168606
0.6,0.06,4.623,0.006,1.2275542
0.54,0.03,4.601,0.004,1.38764416
0.87,0.03,4.623,0.005,1.27958339
0.85,0.03,4.597,0.005,1.21558898
0.88,0.05,4.591,0.005,1.31976829
0.82,0.04,4.6,0.003,1.12483568
0.92,0.04,4.6,0.007,1.5024995
0.97,0.05,4.585,0.006,1.90905875
0.78,0.04,4.575,0.004,1.04467799
0.87,0.05,4.59,0.005,1.28174747
1.02,0.04,4.586,0.007,2.6174386
0.77,0.09,4.594,0.003,1.11615288
0.96,0.05,4.613,0.007,1.81128263
1.4,0.07,4.648,0.008,26.7465667
1.65,0.07,4.561,0.012,71.125824
1.06,0.04,4.603,0.004,3.45760122
0.28,0.19,4.602,0.008,3.44946624
1.04,0.07,4.605,0.007,2.82612668
0.95,0.11,4.614,0.011,1.7431429
0.6,0.02,4.584,0.003,1.20300836
0.76,0.03,4.624,0.005,1.01228471
0.55,0.02,4.614,0.003,1.33427199
0.51,0.03,4.598,0.002,1.54830003
0.6,0.02,4.596,0.003,1.20300836
0.64,0.03,4.612,0.004,1.14752634
0.48,0.02,4.6,0.001,1.75174823
0.58,0.03,4.616,0.004,1.25043327
0.84,0.05,4.599,0.003,1.18416595
0.63,0.03,4.579,0.005,1.16199393
0.95,0.09,4.599,0.003,1.73820304
0.96,0.05,4.586,0.004,1.81128263
0.74,0.02,4.627,0.003,1
0.31,0.15,4.625,0.007,3.31889451
0.7,0.03,4.598,0.003,1.04988058
1.06,0.12,4.596,0.008,2.85058135
1.28,0.17,4.61,0.04,8.00368003
0.6271,0.0676,4.604,0.007,1.17581511
0.8599,0.2956,4.611,0.009,1.79340974
0.8599,0.0688,4.618,0.011,1.26007127
1.1091,0.2214,4.577,0.015,3.00487427
0.7489,0.0638,4.595,0.006,1.05955272
0.9479,0.2332,4.563,0.007,1.87562456
0.8571,0.1169,4.577,0.011,1.32609333
0.712,0.0677,4.592,0.003,1.07087467
0.907,0.151,4.622,0.01,1.56155918
1.0859,0.0726,4.61,0.006,3.72394138
0.758,0.0837,4.588,0.004,1.09664479
0.8791,0.0832,4.586,0.004,1.34593797
0.758,0.0731,4.601,0.01,1.07839721
0.679,0.0771,4.574,0.014,1.10798915
1.1891,0.1373,4.584,0.017,5.487418
0.862,0.0655,4.588,0.01,1.26385673
0.497,0.0639,4.602,0.017,1.63032593
0.627,0.0576,4.587,0.007,1.17052297
0.8377,0.1462,4.58,0.014,1.33884897
0.7961,0.0818,4.583,0.005,1.1303104
0.8171,0.0599,4.601,0.006,1.134722
1.048,0.1136,4.6,0.017,2.71276997
0.682,0.0679,4.594,0.007,1.09521746
0.8119,0.0577,4.601,0.007,1.1212821
0.5709,0.0655,4.585,0.005,1.30971275
0.972,0.089,4.591,0.019,1.91535587
0.933,0.0951,4.603,0.007,1.62624784
0.656,0.0535,4.591,0.005,1.1207183
0.5771,0.0636,4.599,0.016,1.28962996
0.696,0.043,4.493,0.014,1.0613857
0.9329,0.0572,4.585,0.007,1.60120397
0.8301,0.0832,4.565,0.014,1.19582734
0.9231,0.0668,4.597,0.015,1.5458085
0.8299,0.1003,4.618,0.01,1.22513568
0.7231,0.0477,4.552,0.016,1.03999014
0.754,0.0679,4.647,0.009,1.06791366
0.1969,0.0563,4.61,0.011,6.64931584
0.3191,0.0647,4.57,0.018,3.96483949
0.0399,0.0131,4.607,0.016,10.2526911
1.2006,0.0662,4.573,0.002,7.32291102
0.7731,0.155,4.541,0.016,1.26236916
0.9611,0.1714,4.584,0.013,1.84755814
0.8161,0.1392,4.577,0.014,1.27993424
0.6019,0.0984,4.603,0.012,1.25916606
0.5459,0.0525,4.574,0.005,1.3836064
0.7232,0.0553,4.697,0.027,1.04940502
0.6011,0.0948,4.57,0.011,1.25665864
0.6489,0.0717,4.588,0.016,1.14147468
0.6691,0.0826,4.579,0.006,1.12518692
0.3849,0.076,4.565,0.007,2.69230607
0.4791,0.0537,4.603,0.004,1.74384192
0.1668,0.0465,4.542,0.02,7.24747345
0.3451,0.0874,4.597,0.009,3.24921818
0.5901,0.0729,4.56,0.012,1.26202268
-0.15,0.0716,4.585,0.02,38.3808662
-0.3292,0.1101,4.565,0.299,122.390478
-0.1146,0.0842,4.562,0.031,28.8936261
-0.1928,0.0159,4.56,0.026,35.9275697
0.1162,0.0491,4.584,0.047,8.77305539
0.1219,0.0658,4.561,0.045,8.52690746
0,0.429,4.574,0.014,5.54953657
0.1999,0.1007,4.577,0.028,6.16338066
0.5432,0.0863,4.598,0.005,1.42499764
0.3056,0.0568,4.616,0.007,4.37171872
0.5171,0.0815,4.522,0.022,1.53398825
0.035,0.0104,4.572,0.007,9.81288334
0.6249,0.0692,4.582,0.004,1.18109333
0.773,0.075,4.6,0.006,1.0920586
0.766,0.0911,4.61,0.007,1.1151182
0.6769,0.101,4.605,0.012,1.14338652
0.8213,0.1264,4.609,0.003,1.26056833
1.1269,0.1205,4.558,0.018,4.08628151
0.884,0.0734,4.575,0.004,1.35443447
0.6489,0.0698,4.622,0.005,1.13999738
0.8781,0.1043,4.581,0.01,1.37239066
0.5541,0.0734,4.587,0.004,1.3724864
0.8381,0.0802,4.571,0.009,1.21067535
0.9621,0.0821,4.591,0.015,1.832636
0.838,0.0939,4.58,0.006,1.23259575
0.9031,0.0778,4.607,0.008,1.44549126
0.726,0.0545,4.584,0.008,1.04715964
0.6229,0.0541,4.574,0.008,1.17671499
0.8599,0.0647,4.611,0.009,1.25605059
0.5949,0.1196,4.613,0.01,1.30550466
1.052,0.2284,4.575,0.014,2.4606374
1.2671,0.1699,4.606,0.027,7.44121331
0.9201,0.1321,4.634,0.008,1.59116635
0.8261,0.1019,4.577,0.008,1.21991544
1.091,0.2357,4.587,0.033,2.7811237
0.7031,0.1306,4.597,0.01,1.1842271
0.6968,0.1419,4.586,0.016,1.2120539
0.3447,0.1129,4.546,0.037,3.07857484
0.9721,0.1548,4.598,0.015,1.90298581
0.5398,0.1557,4.593,0.01,1.52132822
0.912,0.1885,4.61,0.015,1.64964759
0.5179,0.1068,4.578,0.005,1.55070061
0.5509,0.0988,4.605,0.01,1.40868044
0.81,0.0748,4.597,0.008,1.14120248
1.324,0.1999,4.543,0.029,8.78552757
0.686,0.2174,4.615,0.011,1.41883973
0.5939,0.0634,4.611,0.01,1.24464009
0.6771,0.0945,4.58,0.009,1.133024
0.2907,0.0897,4.588,0.023,4.25869518
0.4331,0.0476,4.566,0.009,2.13883535
0.3509,0.0581,4.585,0.009,3.35604786
0.6839,0.0445,4.599,0.006,1.07806312
0.7611,0.1197,4.598,0.014,1.16929769
0.832,0.1939,4.569,0.016,1.44629053
0.5871,0.1068,4.622,0.018,1.30656497
0.7469,0.2179,4.587,0.013,1.42134211
0.7109,0.1327,4.599,0.015,1.18679376
0.604,0.1806,4.622,0.021,1.40735864
1.0179,0.1913,4.614,0.029,2.22126878
1.007,0.1823,4.55,0.023,2.1440237
0.5991,0.1014,4.612,0.015,1.269553
0.7478,0.0838,4.629,0.017,1.09241532
0.7201,0.1103,4.665,0.014,1.13832262
0.5658,0.1316,4.598,0.025,1.4017337
0.864,0.1263,4.606,0.009,1.36458056
0.7689,0.0859,4.595,0.016,1.10778795
0.9122,0.1057,4.589,0.021,1.52050118
0.8262,0.0991,4.614,0.043,1.21484567
0.5845,0.0871,4.58,0.013,1.29041862
0.7021,0.0806,4.601,0.009,1.09380191
0.668,0.0698,4.621,0.016,1.11318244
0.819,0.0742,4.61,0.011,1.15771907
0.613,0.0646,4.579,0.011,1.20193541
0.3531,0.0989,4.574,0.018,3.04362084
0.5788,0.1365,4.572,0.026,1.37328533
0.4323,0.111,4.595,0.017,2.0943895
0.872,0.124,4.582,0.007,1.38529818
0.8621,0.1606,4.596,0.008,1.43136416
0.4209,0.1026,4.548,0.04,2.20734277
0.911,0.1205,4.623,0.012,1.53298788
0.8581,0.0707,4.595,0.013,1.25621738
0.795,0.1542,4.575,0.015,1.28420545
0.4709,0.0907,4.577,0.011,1.80698005
0.2752,0.0798,4.565,0.041,4.73072781
0.6251,0.0793,4.615,0.014,1.18899869
0.3799,0.098,4.586,0.011,2.67493501
0.7891,0.1744,4.572,0.012,1.32949138
0.6489,0.0876,4.576,0.014,1.15756973
0.99,0.1406,4.625,0.015,2.03207867
0.6501,0.1155,4.578,0.015,1.19762745
0.5021,0.1711,4.54,0.016,1.68406359
0.746,0.0597,4.572,0.01,1.05243309
0.82,0.1565,4.599,0.014,1.32819955
0.6089,0.1405,4.569,0.017,1.31161452
0.3569,0.0928,4.576,0.022,3.02356323
0.6,0.1149,4.564,0.004,1.28637394
0.399,0.0638,4.573,0.011,2.53192735
0.4591,0.0675,4.576,0.008,1.89439908
0.4371,0.0752,4.593,0.005,2.08421494
0.6472,0.0877,4.585,0.01,1.16020744
0.4998,0.0765,4.576,0.006,1.62088069
0.4008,0.1147,4.592,0.013,2.38139739
0.5058,0.0445,4.576,0.015,1.5725818
0.747,0.1209,4.579,0.008,1.16435233
0.325,0.1095,4.592,0.01,3.40749141
0.758,0.0329,4.581,0.005,1.01516638
0.9099,0.2495,4.548,0.041,1.7807182
0.633,0.1092,4.573,0.016,1.21254819
0.44,0.032,4.569,0.009,2.06930523
0.5571,0.0409,4.59,0.011,1.33032947
1.0709,0.3281,4.587,0.014,2.61235463
0.734,0.1254,4.581,0.004,1.17036859
0.6242,0.0744,4.583,0.01,1.18642292
0.675,0.1448,4.562,0.009,1.23153389
0.58,0.1031,4.579,0.017,1.32106223
0.954,0.1675,4.563,0.002,1.80496164
-0.0504,0.0332,4.553,0.014,20.3816436
0.7919,0.1827,4.573,0.015,1.35525272
0.4049,0.0805,4.594,0.02,2.41985997
0.5258,0.0328,4.56,0.015,1.45909933
0.3319,0.0691,4.555,0.011,3.64810515
0.1131,0.0978,4.499,0.039,8.64384944
0.161,0.0413,4.612,0.011,7.34921267
1.1699,0.1241,4.585,0.02,5.16168632
0.3111,0.0463,4.616,0.01,4.37990211
0.1451,0.0447,4.587,0.013,7.79444896
0.015,0.0059,4.616,0.004,10.6144126
0.1228,0.0264,4.584,0.006,8.40267585
0.7639,0.0951,4.607,0.011,1.12113656
1.182,0.2102,4.601,0.014,4.13806875
0.6352,0.0543,4.566,0.009,1.15469491
0.9191,0.2239,4.584,0.01,1.74929052
0.4331,0.0826,4.602,0.013,2.1161047
0.4624,0.0512,4.576,0.009,1.86995345
0.728,0.0938,4.552,0.01,1.10706114
0.5869,0.0747,4.614,0.011,1.27204799
0.4958,0.1078,4.597,0.02,1.66140856
0.9879,0.1445,4.59,0.014,2.01398492
0.3799,0.0932,4.627,0.016,2.69431733
1.0711,0.1581,4.609,0.028,2.81047264
0.7149,0.1079,4.549,0.016,1.13448526
0.873,0.0858,4.612,0.008,1.32633924
0.9631,0.1817,4.61,0.023,1.86846248
0.668,0.1052,4.64,0.013,1.15894999
0.46,0.0799,4.559,0.007,1.88614746
0.466,0.0876,4.572,0.012,1.84116395
0.5455,0.097,4.579,0.009,1.42662922
0.656,0.1009,4.588,0.01,1.16601625
0.4099,0.0938,4.581,0.013,2.3343216
0.4356,0.0646,4.587,0.011,2.10584155
0.3721,0.0875,4.588,0.014,2.82683616
0.8248,0.1372,4.598,0.014,1.2914485
1.0151,0.1294,4.582,0.012,2.26949769
0.4052,0.0805,4.569,0.018,2.41629536
0.7209,0.0456,4.578,0.003,1.03893252
0.136,0.0837,4.581,0.008,8.03425443
0.925,0.0697,4.572,0.012,1.55958666
0.3151,0.1123,4.544,0.019,3.5477326
0.197,0.0721,4.563,0.011,6.56827089
0.7469,0.1926,4.636,0.027,1.34691678
0.6899,0.0842,4.586,0.011,1.10718732
0.6009,0.1361,4.554,0.012,1.31983546
0.703,0.0966,4.556,0.021,1.11814481
0.809,0.0907,4.47,0.032,1.16632264
0.742,0.0993,4.573,0.006,1.11878699
0.2229,0.0758,4.561,0.031,5.95757398
0.32,0.1203,4.581,0.013,3.39844542
0.28,0.0636,4.617,0.016,4.8649893
-0.0201,0.007,4.604,0.009,14.3419438
0.3981,0.0876,4.615,0.011,2.48345679
0.4511,0.0475,4.584,0.009,1.9662919
0.4581,0.07,4.569,0.007,1.90219357
0.5901,0.1089,4.558,0.029,1.30165494
0.2771,0.0711,4.596,0.016,4.81735372
0.771,0.1447,4.596,0.018,1.23481302
0.826,0.0972,4.585,0.016,1.21089466
0.6109,0.0525,4.594,0.008,1.19935709
0.4479,0.0458,4.58,0.02,1.99536573
0.5041,0.0438,4.609,0.005,1.58250132
0.5705,0.0649,4.604,0.007,1.31039702
0.57,0.0356,4.614,0.006,1.28297667
0.455,0.0491,4.635,0.011,1.9319431
0.491,0.0894,4.599,0.004,1.67870023
0.3789,0.0673,4.535,0.012,2.81327083
0.7441,0.0334,4.619,0.006,1.0136825
0.906,0.0619,4.584,0.022,1.44611073
0.7621,0.1361,4.595,0.005,1.20719637
0.494,0.0864,4.572,0.02,1.65965129
0.9091,0.0565,4.623,0.018,1.45785394
1.1242,0.1604,4.613,0.019,3.59213085
0.808,0.1135,4.549,0.033,1.20928711
0.851,0.191,4.565,0.016,1.47742855
0.6681,0.1118,4.576,0.016,1.17018063
0.448,0.0743,4.607,0.008,1.9858575
0.9889,0.1761,4.581,0.016,2.01894015
0.6239,0.1807,4.629,0.02,1.3749223
0.3709,0.0724,4.59,0.008,2.91706251
0.254,0.0465,4.604,0.005,5.67122337
0.38,0.0422,4.594,0.004,2.87316971
0.4352,0.1072,4.593,0.015,2.07379152
0.875,0.1501,4.627,0.009,1.44599889
0.7161,0.0964,4.578,0.012,1.11318828
0.633,0.0551,4.563,0.015,1.1587772
0.9779,0.1445,4.553,0.009,1.9405893
0.8482,0.0809,4.56,0.009,1.23904438
1.1021,0.1384,4.585,0.026,3.39680569
0.7311,0.0418,4.557,0.013,1.02849395
1.0889,0.1138,4.576,0.004,3.37169634
0.936,0.0632,4.594,0.005,1.6268709
0.595,0.0628,4.575,0.01,1.24148047
0.7491,0.0474,4.623,0.016,1.03388661
0.6551,0.0674,4.566,0.008,1.12890832
0.822,0.1006,4.584,0.009,1.20897567
0.6729,0.0412,4.597,0.004,1.0935879
0.963,0.1897,4.573,0.006,1.87657993
0.4261,0.1111,4.574,0.009,2.1476815
0.6,0.0507,4.58,0.031,1.22133813
0.6721,0.0702,4.567,0.011,1.10850802
1.0139,0.1928,4.59,0.013,2.19163927
1.2561,0.3044,4.588,0.01,4.45627327
0.7951,0.0483,4.516,0.024,1.07857515
0.7619,0.1142,4.59,0.009,1.15803869
0.8851,0.2067,4.593,0.013,1.60295411
0.7591,0.1629,4.542,0.025,1.27202957
0.8981,0.1146,4.599,0.011,1.46727855
0.605,0.0595,4.558,0.011,1.21590932
0.975,0.0539,4.659,0.02,1.96100399
0.5321,0.0531,4.57,0.008,1.44189041
0.4631,0.0603,4.593,0.007,1.86304608
0.5918,0.0889,4.635,0.006,1.27292531
0.7721,0.0711,4.59,0.011,1.08469035
0.6798,0.0623,4.583,0.016,1.09283677
0.954,0.1393,4.596,0.006,1.78207188
